timestamp,symbol,expiry_date,option_type,strike_price,open_interest,change_in_open_interest,p_change_in_open_interest,total_traded_volume,implied_volatility,last_price,change,p_change,total_buy_quantity,total_sell_quantity,bid_qty,bid_price,ask_qty,ask_price,underlying_value
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16300.0,2640.0,1055.0,66.5615141955836,10778.0,30.98,2.1,-0.1499999999999999,-6.6666666666666625,142600.0,30600.0,400.0,2.1,700.0,2.15,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16350.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8450.0,9400.0,300.0,1530.55,1000.0,1603.1,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16350.0,514.0,421.0,452.68817204301075,2400.0,30.51,2.4,0.10000000000000009,4.347826086956526,78500.0,18950.0,700.0,2.35,1450.0,2.4,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16400.0,872.0,2.0,0.22988505747126436,27.0,61.76,1583.9,-188.14999999999986,-10.61764622894387,14750.0,13800.0,100.0,1509.6,400.0,1521.4,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16400.0,6247.0,1868.0,42.65814112811144,31254.0,29.6,2.5,-0.2999999999999998,-10.714285714285708,169400.0,39550.0,2550.0,2.45,2350.0,2.5,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16450.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11300.0,11300.0,100.0,1439.55,1000.0,1491.8,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16450.0,1874.0,1612.0,615.2671755725191,6378.0,29.07,2.6,0.050000000000000266,1.960784313725501,118900.0,21850.0,2950.0,2.6,1250.0,2.7,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16500.0,5068.0,-14.0,-0.27548209366391185,312.0,29.65,1425.8,-237.95000000000005,-14.302028549962436,17100.0,25100.0,400.0,1422.25,2600.0,1426.45,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16500.0,75830.0,21296.0,39.050867348809916,171129.0,28.15,2.65,-0.1499999999999999,-5.357142857142854,2799700.0,181750.0,23300.0,2.65,17150.0,2.7,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8850.0,10450.0,100.0,1336.35,150.0,1383.7,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16550.0,2349.0,1950.0,488.7218045112782,10428.0,27.44,2.85,0.3500000000000001,14.000000000000004,199600.0,34600.0,2150.0,2.8,1250.0,2.85,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16600.0,133.0,-38.0,-22.22222222222222,110.0,48.92,1352.5,-214.45000000000005,-13.685822776731872,14550.0,14600.0,100.0,1316.55,50.0,1324.3,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16600.0,14241.0,8879.0,165.5911973144349,66132.0,26.71,2.95,0.15000000000000036,5.35714285714287,195100.0,72700.0,17750.0,2.85,3850.0,2.9,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16650.0,2.0,0.0,0.0,1.0,65.75,1400.0,-215.0,-13.312693498452013,11550.0,10700.0,300.0,1238.2,100.0,1283.7,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16650.0,2478.0,2123.0,598.0281690140845,20366.0,26.02,3.15,0.2999999999999998,10.526315789473678,145600.0,42450.0,2950.0,3.1,7150.0,3.2,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16700.0,155.0,-7.0,-4.320987654320987,35.0,28.44,1198.75,-277.29999999999995,-18.786626469293044,13900.0,14400.0,100.0,1218.4,50.0,1232.25,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16700.0,16680.0,8596.0,106.33349826818407,59712.0,25.36,3.4,0.5499999999999998,19.298245614035082,412400.0,103800.0,8800.0,3.4,16100.0,3.45,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16750.0,38.0,9.0,31.03448275862069,16.0,31.23,1156.05,-348.0,-23.137528672584022,11600.0,11000.0,50.0,1139.7,700.0,1196.1,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16750.0,2250.0,1519.0,207.79753761969903,13370.0,24.62,3.6,0.5500000000000003,18.032786885245912,82050.0,37850.0,4150.0,3.55,5500.0,3.65,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16800.0,152.0,-12.0,-7.317073170731708,43.0,0.0,1090.0,-270.0,-19.852941176470587,14450.0,13000.0,50.0,1117.35,50.0,1132.0,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16800.0,23000.0,8433.0,57.89112377291138,114761.0,23.95,3.85,0.8500000000000001,28.33333333333334,204900.0,84350.0,1100.0,3.85,7350.0,3.9,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16850.0,82.0,21.0,34.42622950819672,38.0,33.05,1075.1,-471.70000000000005,-30.49521592966124,13600.0,14350.0,50.0,1068.2,50.0,1092.35,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16850.0,3755.0,2951.0,367.03980099502485,23235.0,23.25,4.15,0.5000000000000004,13.698630136986315,190300.0,47650.0,4350.0,4.15,3200.0,4.2,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16900.0,199.0,-12.0,-5.687203791469194,40.0,27.72,1006.1,-271.80000000000007,-21.269269895923003,16950.0,15200.0,50.0,1018.5,100.0,1027.25,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16900.0,16494.0,6586.0,66.4715381509891,88700.0,22.6,4.55,1.0999999999999996,31.884057971014478,451500.0,81550.0,11300.0,4.5,50.0,4.55,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,16950.0,17.0,9.0,112.5,10.0,32.37,974.55,-349.20000000000005,-26.37960339943343,14150.0,12700.0,1900.0,965.05,50.0,976.4,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,16950.0,4377.0,2596.0,145.76080853453115,31273.0,21.97,5.1,1.1999999999999997,30.769230769230766,228700.0,58900.0,7500.0,5.0,8350.0,5.1,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,17000.0,10810.0,226.0,2.1352985638699926,1756.0,31.45,936.85,-233.64999999999998,-19.96155489107219,26350.0,19800.0,450.0,924.9,50.0,926.4,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,17000.0,129953.0,38273.0,41.74629144851658,455536.0,21.37,5.75,1.5,35.294117647058826,917950.0,220350.0,1400.0,5.7,8450.0,5.75,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,17050.0,55.0,30.0,120.0,46.0,22.94,853.05,-274.6500000000001,-24.354881617451458,21400.0,17550.0,50.0,872.2,50.0,884.8,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,PE,17050.0,3754.0,2224.0,145.359477124183,41359.0,20.74,6.3,1.5499999999999998,32.63157894736842,111750.0,88400.0,6500.0,6.25,7100.0,6.35,17874.85
2022-12-23 14:34:00.259728,NIFTY,29-Dec-2022,CE,17100.0,786.0,-22.0,-2.722772277227723,121.0,27.65,830.0,-235.8499999999999,-22.12787915747994,22600.0,13400.0,100.0,824.95,400.0,826.5,17874.85
